video_id,label,frames,label_id,shape,format,id
90749.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
90750.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
90752.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
90754.0,Doing other things,37,0.0,"(100, 176)",JPEG,
90757.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
90758.0,Doing other things,37,0.0,"(100, 176)",JPEG,
90766.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
90767.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
90769.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
90770.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
90771.0,Sliding Two Fingers Down,37,10.0,"(100, 132)",JPEG,
90775.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
90777.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
90779.0,Thumb Up,37,20.0,"(100, 132)",JPEG,
90781.0,Doing other things,37,0.0,"(100, 176)",JPEG,
90787.0,Pushing Hand Away,37,5.0,"(100, 132)",JPEG,
90792.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
90794.0,Stop Sign,37,14.0,"(100, 132)",JPEG,
90798.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
90807.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
90813.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
90815.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
90819.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
90821.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
90838.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
90839.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
90840.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
90842.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
90845.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
90847.0,Doing other things,37,0.0,"(100, 176)",JPEG,
90848.0,Doing other things,37,0.0,"(100, 176)",JPEG,
90851.0,Zooming Out With Two Fingers,37,26.0,"(100, 132)",JPEG,
90856.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
90858.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
90861.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
90864.0,Swiping Right,37,17.0,"(100, 132)",JPEG,
90866.0,Doing other things,37,0.0,"(100, 176)",JPEG,
90867.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
90870.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
90871.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
90873.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
90874.0,No gesture,37,2.0,"(100, 176)",JPEG,
90878.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
90881.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
90882.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
90884.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
90888.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
90894.0,Doing other things,37,0.0,"(100, 132)",JPEG,
90895.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
90903.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
90904.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
90906.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
90908.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
90910.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
90912.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
90913.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
90916.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
90924.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
90925.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
90926.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
90928.0,Rolling Hand Backward,37,7.0,"(100, 132)",JPEG,
90932.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
90938.0,Doing other things,37,0.0,"(100, 176)",JPEG,
90940.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
90945.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
90946.0,Doing other things,37,0.0,"(100, 176)",JPEG,
90950.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
90951.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
90952.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
90955.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
90957.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
90960.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
90962.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
90968.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
90973.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
90975.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
90977.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
90979.0,Turning Hand Clockwise,37,21.0,"(100, 132)",JPEG,
90986.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
90988.0,Sliding Two Fingers Right,37,12.0,"(100, 132)",JPEG,
90989.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
90997.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91001.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91005.0,Zooming Out With Full Hand,37,25.0,"(100, 132)",JPEG,
91007.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
91011.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
91015.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
91016.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
91017.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91023.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
91024.0,No gesture,37,2.0,"(100, 176)",JPEG,
91028.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
91030.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
91041.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
91043.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
91045.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
91049.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
91051.0,Sliding Two Fingers Down,37,10.0,"(100, 132)",JPEG,
91053.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
91055.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
91061.0,Drumming Fingers,37,1.0,"(100, 132)",JPEG,
91064.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91065.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
91070.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
91075.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
91076.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91077.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
91079.0,Sliding Two Fingers Up,37,13.0,"(100, 132)",JPEG,
91084.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91085.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
91088.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
91092.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
91098.0,Sliding Two Fingers Right,37,12.0,"(100, 132)",JPEG,
91099.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91100.0,Pulling Two Fingers In,37,4.0,"(100, 100)",JPEG,
91109.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
91111.0,Stop Sign,37,14.0,"(100, 132)",JPEG,
91117.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
91118.0,Zooming In With Two Fingers,37,24.0,"(100, 132)",JPEG,
91119.0,Swiping Down,37,15.0,"(100, 132)",JPEG,
91122.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91123.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
91127.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
91130.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
91132.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
91134.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91135.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
91136.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91137.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91139.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
91143.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
91146.0,No gesture,37,2.0,"(100, 176)",JPEG,
91150.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
91152.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
91154.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
91155.0,Rolling Hand Backward,37,7.0,"(100, 132)",JPEG,
91161.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
91163.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
91164.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
91167.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
91168.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
91169.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
91173.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
91175.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
91177.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
91183.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
91184.0,Sliding Two Fingers Right,37,12.0,"(100, 132)",JPEG,
91190.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
91192.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91195.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
91196.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
91197.0,Doing other things,37,0.0,"(100, 132)",JPEG,
91198.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
91200.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
91205.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91206.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
91210.0,Sliding Two Fingers Down,37,10.0,"(100, 132)",JPEG,
91213.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
91221.0,No gesture,37,2.0,"(100, 176)",JPEG,
91224.0,No gesture,37,2.0,"(100, 176)",JPEG,
91227.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
91231.0,No gesture,37,2.0,"(100, 176)",JPEG,
91233.0,Sliding Two Fingers Down,37,10.0,"(100, 132)",JPEG,
91244.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
91246.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
91247.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91248.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
91249.0,Rolling Hand Forward,37,8.0,"(100, 132)",JPEG,
91251.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
91253.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
91254.0,Sliding Two Fingers Up,37,13.0,"(100, 132)",JPEG,
91260.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
91262.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
91271.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
91272.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
91273.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
91274.0,Zooming In With Full Hand,37,23.0,"(100, 132)",JPEG,
91279.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
91283.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
91284.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
91285.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91286.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
91287.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
91288.0,Sliding Two Fingers Down,37,10.0,"(100, 132)",JPEG,
91293.0,Stop Sign,37,14.0,"(100, 132)",JPEG,
91295.0,Sliding Two Fingers Left,37,11.0,"(100, 132)",JPEG,
91298.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
91302.0,Sliding Two Fingers Right,37,12.0,"(100, 132)",JPEG,
91304.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
91305.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
91306.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
91308.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
91310.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
91316.0,No gesture,37,2.0,"(100, 176)",JPEG,
91317.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
91319.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91321.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91325.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
91327.0,Doing other things,37,0.0,"(100, 132)",JPEG,
91329.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
91331.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
91334.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
91341.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
91343.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
91345.0,Doing other things,37,0.0,"(100, 132)",JPEG,
91346.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
91348.0,No gesture,37,2.0,"(100, 132)",JPEG,
91350.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
91351.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91352.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
91353.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
91354.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
91356.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
91359.0,Rolling Hand Forward,37,8.0,"(100, 132)",JPEG,
91361.0,Pulling Two Fingers In,37,4.0,"(100, 132)",JPEG,
91362.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
91363.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
91364.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
91365.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
91367.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91369.0,Thumb Down,37,19.0,"(100, 132)",JPEG,
91376.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91382.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
91387.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
91397.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
91409.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
91410.0,No gesture,37,2.0,"(100, 132)",JPEG,
91419.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
91427.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
91428.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
91438.0,Sliding Two Fingers Right,37,12.0,"(100, 132)",JPEG,
91442.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
91444.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
91449.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
91455.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
91456.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
91461.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
91462.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
91463.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
91465.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
91466.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
91468.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
91470.0,Sliding Two Fingers Right,37,12.0,"(100, 132)",JPEG,
91472.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
91476.0,Pulling Hand In,37,3.0,"(100, 132)",JPEG,
91480.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91485.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
91486.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
91493.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
91494.0,No gesture,37,2.0,"(100, 176)",JPEG,
91496.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
91497.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
91498.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
91499.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
91503.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
91504.0,Swiping Left,37,16.0,"(100, 132)",JPEG,
91505.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
91507.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
91513.0,Pulling Two Fingers In,37,4.0,"(100, 132)",JPEG,
91516.0,No gesture,37,2.0,"(100, 176)",JPEG,
91519.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91521.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
91523.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
91524.0,Stop Sign,37,14.0,"(100, 132)",JPEG,
91525.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
91526.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
91527.0,Zooming In With Full Hand,37,23.0,"(100, 132)",JPEG,
91528.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
91530.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
91534.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
91538.0,Sliding Two Fingers Right,37,12.0,"(100, 132)",JPEG,
91549.0,Swiping Down,37,15.0,"(100, 132)",JPEG,
91553.0,Thumb Down,37,19.0,"(100, 142)",JPEG,
91558.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
91560.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
91565.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91567.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91569.0,Zooming Out With Full Hand,37,25.0,"(100, 132)",JPEG,
91570.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
91571.0,Rolling Hand Backward,37,7.0,"(100, 132)",JPEG,
91576.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
91578.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
91584.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
91585.0,Pulling Two Fingers In,37,4.0,"(100, 132)",JPEG,
91594.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
91598.0,No gesture,37,2.0,"(100, 176)",JPEG,
91599.0,Drumming Fingers,37,1.0,"(100, 132)",JPEG,
91607.0,Zooming Out With Full Hand,37,25.0,"(100, 132)",JPEG,
91612.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
91614.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91617.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
91618.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
91622.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
91623.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
91624.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91628.0,Zooming In With Two Fingers,37,24.0,"(100, 132)",JPEG,
91631.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91632.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
91638.0,Turning Hand Clockwise,37,21.0,"(100, 132)",JPEG,
91642.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
91645.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
91646.0,Rolling Hand Forward,37,8.0,"(100, 132)",JPEG,
91647.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
91648.0,Swiping Up,37,18.0,"(100, 132)",JPEG,
91649.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
91650.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
91653.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
91656.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
91660.0,No gesture,37,2.0,"(100, 176)",JPEG,
91663.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
91666.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
91667.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
91669.0,Doing other things,37,0.0,"(100, 132)",JPEG,
91670.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
91675.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
91676.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
91677.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91679.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
91689.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
91690.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
91691.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
91693.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
91694.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
91695.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
91702.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
91707.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91710.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91711.0,Sliding Two Fingers Left,37,11.0,"(100, 132)",JPEG,
91712.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91715.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
91716.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
91720.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
91725.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
91727.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
91730.0,Sliding Two Fingers Right,37,12.0,"(100, 132)",JPEG,
91733.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
91734.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
91739.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
91741.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
91744.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
91745.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
91753.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
91759.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
91760.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
91762.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
91765.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
91766.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
91768.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
91771.0,Doing other things,37,0.0,"(100, 132)",JPEG,
91775.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
91778.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
91781.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91784.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
91792.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
91795.0,No gesture,37,2.0,"(100, 176)",JPEG,
91798.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
91799.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
91800.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91807.0,No gesture,37,2.0,"(100, 176)",JPEG,
91808.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
91813.0,Drumming Fingers,37,1.0,"(100, 132)",JPEG,
91820.0,No gesture,37,2.0,"(100, 176)",JPEG,
91821.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
91822.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
91823.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
91831.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91832.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91833.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
91839.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
91844.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
91845.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91847.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91848.0,Sliding Two Fingers Up,37,13.0,"(100, 132)",JPEG,
91856.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
91857.0,Swiping Left,37,16.0,"(100, 132)",JPEG,
91858.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
91864.0,Turning Hand Clockwise,37,21.0,"(100, 132)",JPEG,
91867.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
91874.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
91876.0,Drumming Fingers,37,1.0,"(100, 132)",JPEG,
91878.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
91884.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
91885.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
91888.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91900.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
91908.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
91912.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
91914.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
91920.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
91922.0,Doing other things,37,0.0,"(100, 132)",JPEG,
91926.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
91927.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
91930.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
91933.0,Swiping Right,37,17.0,"(100, 132)",JPEG,
91934.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
91935.0,Doing other things,37,0.0,"(100, 176)",JPEG,
91938.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
91940.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
91942.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
